FilePath,Text,single_label,probabilities
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0122.ogg,では、この……お竿の先がほおずきの様に赤くなっているのも、気持ちよくなっている、証、なのでしょうかぁ？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0123.ogg,わぁぁ……すごいですぅ、殿方の身体って……！,aegi,"aegi: 72.53%, usual: 27.47%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0124.ogg,キュンキュンしちゃいますぅ……貴方様のおちんちん、こうして触っているだけで、胸が破裂しそうにズッキュンしてるのにぃ……,usual,"usual: 96.28%, aegi: 3.66%, chupa: 0.06%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0125.ogg,もし……このおちんちんをお口に入れてしまったらぁ……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0126.ogg,一体、どうなっちゃうのでしょうかぁ……？,usual,"usual: 98.30%, aegi: 1.70%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0127.ogg,試してみたいと、思いませんかぁ？,usual,"usual: 99.80%, aegi: 0.20%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0128.ogg,では……早速ぅ……,aegi,"aegi: 68.93%, usual: 31.06%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0129.ogg,あぁむぅっ……,aegi,"aegi: 80.37%, usual: 19.50%, chupa: 0.12%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0130.ogg,ぱくっ……んじゅるっ……ちゅぴっ、くちゅくちゅっ……ちゅじゅるるっ……ぷちゅるるるっ……,aegi,"aegi: 86.71%, usual: 13.15%, chupa: 0.14%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0131.ogg,じゅぶっ、んちゅるっ、ちゅぅっ、ぴちゃっ、ちゅるるっ……んっ、んちゅっ、くちゅくちゅっ、ちゅりゅんっ……,aegi,"aegi: 75.02%, usual: 14.67%, chupa: 10.30%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0132.ogg,んちゅんちゅ、腕によりをかけてぇ……おちんちんの凝り、ほぐしてさしあげますねぇ……んっ、ちゅぴっ！ちゅるっ,usual,"usual: 87.40%, aegi: 12.60%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0133.ogg,あぁ～……どうしましょう、ますます凝りが激しくぅ……,usual,"usual: 99.89%, aegi: 0.11%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0134.ogg,ハフゥッ……きもひ、いいれすかぁ……んちゅぷっ……ちゅぴっ、ぴちゃぴちゃっ、んちゅぅっ……れるれるっ……,aegi,"aegi: 85.50%, usual: 13.15%, chupa: 1.35%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0135.ogg,うぅん、ビンビンに凝っていらっしゃてぇ……凝りが全然取れませぇん……,usual,"usual: 99.94%, aegi: 0.06%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0136.ogg,でもぉ、大丈夫ですよぉ……凝りが取れれば、す～っごく楽になってぇ、気も～ちよく、なりますからねぇ……ちゅっ、じぴゅるっ、んじゅんじゅっ……！,aegi,"aegi: 82.83%, usual: 17.16%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0137.ogg,ふぅんっ……わ、私もぉ……苦しかったのが、嘘みたい……ちゅくちゅくっ……段々、楽になってきましたわ……貴方様の、おちんちんのおかげ、ですぅ……れるれるれるっ,usual,"usual: 72.80%, aegi: 27.20%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0138.ogg,ええ……もう、くるしくないですぅ……それどころか、おちんちんペロペロしてぇ……とーっても、いい気持ち……,usual,"usual: 75.70%, aegi: 24.29%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0139.ogg,ちゅっ、じゅちゅっ、ぴちゃぴちゃっ、ちゅるんっぷちゅぅっ、ちゅぴちゅぴっ、んちゅぅっ……くちゅくちゅっ,aegi,"aegi: 54.85%, usual: 29.64%, chupa: 15.51%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0140.ogg,どこで？,usual,"usual: 90.23%, chupa: 6.12%, aegi: 3.65%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0141.ogg,それが、気になりますの？,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0142.ogg,私、こんなことをするのは初めてですのよ。花嫁修業のために色々勉強はしておりましたけれど……実践は初めて……,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0143.ogg,ですから、貴方様は私の、はじめて、の……,usual,"usual: 96.41%, aegi: 3.58%, chupa: 0.02%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0144.ogg,……ふふっ、いいえ……たっぷりお愉しみになって……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0145.ogg,ちゅっ、ちゅっ、んちゅぅぅっ……れちゅぅっ、ぷちゅるるっ、ンッ、ちゅるるっ、じゅちゅぅぅっ……んちゅっ！,aegi,"aegi: 94.04%, usual: 5.95%, chupa: 0.02%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0146.ogg,どう、れすか？わらひの、おくちは、きもちいい、れすかぁ？んっ、じゅちゅっ、んちゅるるっ、ちゅぱぁっ……,aegi,"aegi: 95.26%, usual: 4.73%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0147.ogg,笑ったりして、意地悪ですね……私の技巧なんて、余裕綽々だって、そうおっしゃりたいのですか？,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0148.ogg,分かりました……では、私、貴方様に笑われないよう、もっとも～っと、精一杯努めさせていただきますっ……！,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0149.ogg,ンッ、ハァッ、ぷちゅりっ、くちゅくちゅくちゅぅっ……れりゅれりゅっ、ぴちゃっ、んちゅっ、れちゅぅっ、じゅちゅるるるっ……プチュゥッ……！！,aegi,"aegi: 90.39%, usual: 9.60%, chupa: 0.02%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0150.ogg,んじゅうううっ、ちゅくぅっ、んちゅ、ぴちゃぴちゃっ、ぷちゅっ、んっ、んっ……じゅりゅうううっ……！,chupa,"chupa: 35.95%, aegi: 34.21%, usual: 29.84%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0151.ogg,れりゅっ……んふふ、やっと私の性技、認めていただけましたかしら……？,usual,"usual: 99.89%, aegi: 0.11%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0152.ogg,では、もう……降参、なさいますか？,usual,"usual: 99.98%, aegi: 0.02%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0153.ogg,まぁ……男性の能力に、余程自信がお有りなのですね……？身体を鍛えていらっしゃるから、こちらの方も、相当鍛えていらっしゃる、と……？,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0154.ogg,何とたくましい……男らしいお言葉……,usual,"usual: 83.33%, aegi: 16.67%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0155.ogg,私をたっぷり楽しませてくださるおつもりですのね？では、お言葉に甘えて、時間をかけてゆ～っくりじ～っくり、味わわせていただきますぅ……,usual,"usual: 99.95%, aegi: 0.05%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0156.ogg,んっ、れるっ、ちゅううっ……んちゅうっ、ちゅっ、ちゅぱっ……くちゅくちゅくちゅっ……ぴちゃぴちゃっ……！,aegi,"aegi: 77.53%, usual: 16.61%, chupa: 5.85%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0157.ogg,ンッ、んふぅっ……チュゥッ……ちゅぷちゅぷっ、んちゅるっ、ちゅぴっ、ちゅぱぁっ……じゅりゅりゅりゅりゅっ……！,aegi,"aegi: 75.68%, usual: 24.10%, chupa: 0.22%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0158.ogg,れちゅうううっ……んじゅるっ、ちゅっ、ちゅりゅっ、ちゃぱちゅぱっ、んちゅううううぅぅっ……！！,aegi,"aegi: 79.87%, usual: 12.92%, chupa: 7.21%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0159.ogg,んぐっ……ごく、ごくんっ……！プハァッ……！,usual,"usual: 87.72%, aegi: 11.99%, chupa: 0.29%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0160.ogg,けほっ……はぁはぁ……んぐっ、ごく……,aegi,"aegi: 77.84%, usual: 22.15%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0161.ogg,大丈夫、です……思っていたより、量が多くて……少しむせましたけれど……,usual,"usual: 99.68%, aegi: 0.32%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0162.ogg,凝りもようやく解れたようで安心いたしました,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0163.ogg,お役に立てて嬉しいです,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0164.ogg,……あらぁ？ほぐれたと思ったのに、また……,aegi,"aegi: 68.57%, usual: 31.30%, chupa: 0.13%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0165.ogg,うふっ……勇壮なおちんちん様は、これぐらいじゃまだまだ、降参はなさいませんのね……？,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0166.ogg,もしかして……もう一度、なさりたい、とか……？,usual,"usual: 99.73%, aegi: 0.27%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0167.ogg,あぁむっ！むちゅぅっ……,aegi,"aegi: 79.44%, usual: 20.56%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0168.ogg,うふ……元気なおちんちんさまぁ、かわいい、ですぅ……ちゅぱちゅぱ……ちゅっ、ちゅっ……,aegi,"aegi: 59.31%, usual: 40.55%, chupa: 0.13%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0169.ogg,くふぅんっ……確かにぃ、中々手強いおちんちんではありますわ……こんなに、硬くて、太くってぇ……お口に、入りきらなぁい……チュッ、チュピッ、ちゅぱっ、んちゅるるるるっ……！,aegi,"aegi: 76.99%, usual: 23.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0170.ogg,屈強な、おちんちん、ですわぁ……じゅぴゅるっ……わたしの、お口を、占領、して……蹂躙してぇ……あ、暴れん坊、ですぅ……はむぅっ、んちゅちゅっ、ちゅぷちゅぷっ……れるぅっ！,aegi,"aegi: 81.50%, usual: 18.49%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0171.ogg,でもぉ、それだけじゃ、ない、ですわ……じゅちゅっ、んちゅっ……わたしのこともぉ、癒やしてくれる、優しいおちんちん、れすぅ……ちゅっ、ちゅっ,usual,"usual: 93.33%, aegi: 6.61%, chupa: 0.06%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0172.ogg,あぁ……こうしているとぉ……はつじょうしていたからだのむずむずもぉ、段々おさまってぇ……良い気が、身体中に、広がっていくみたい……チュルッ、ちゅーーっ,aegi,"aegi: 83.94%, usual: 15.91%, chupa: 0.16%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0173.ogg,ふぁぁ、貴方様ぁ……わたし、おちんちんを吸っているだけで……すごく、良い気分……もう、もう……,usual,"usual: 68.75%, aegi: 31.23%, chupa: 0.02%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0174.ogg,きもち、いいいいいいっ……,aegi,"aegi: 60.86%, usual: 39.14%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0175.ogg,ちゅじゅるっ、んちゅーっ、くちゅくちゅっ……ぷちゅぅっ、むちゅっ、れちゅぅぅぅっ……！,aegi,"aegi: 70.21%, usual: 29.61%, chupa: 0.18%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0176.ogg,ふぁぁ……おちんちんが、またビクビクってぇ……本当に勇ましいおちんちんですぅ……,usual,"usual: 93.86%, aegi: 6.14%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0177.ogg,貴方様は、優しくって、勇気があって、雄々しくって……本当に素晴らしい御方……,usual,"usual: 73.96%, aegi: 26.03%, chupa: 0.01%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0178.ogg,まさに勇者のおちんちんですぅ……凛々しく、猛々しく、綺羅綺羅しい……冠絶おちんちん……,usual,"usual: 91.86%, aegi: 8.14%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0179.ogg,ちゅくちゅくっ！見惚れてしまいますぅ……憧れてしまいますぅ……あぁ……この豪傑おちんちんに、ご奉仕ができるなんて……光栄、ですぅ……,aegi,"aegi: 54.76%, usual: 45.24%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0180.ogg,れりゅれりゅれりゅっ……チュッ、んっ、ちゅるっ、ちゅりゅっ……ちゅぱちゅぱちゅぱっ、くちゅりっ、ンッンッンッ……ちゅぷぅぅっ！,aegi,"aegi: 89.86%, usual: 9.18%, chupa: 0.95%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0181.ogg,きもち、いいですかぁ……？ハァッ、フッ、れりゅれりゅれりゅっ、んちゅぅっ、くちゅくちゅくちゅっ……,aegi,"aegi: 88.52%, usual: 11.48%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0182.ogg,嬉しいですぅ……もっと感じて……わらひのおくち……くちびるも、舌も……もっと、もっと感じてぇ……きもちよく、なってぇ……,aegi,"aegi: 94.08%, usual: 5.92%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0183.ogg,ちゅっ、ちゅっ、ぴちゃぴちゃっ、んっ、んちゅっ、れりゅぅっ！じゅちゅ、ぷちゅぅっ……じゅっ、ちゅっ、ちゅっ……！,aegi,"aegi: 86.97%, usual: 13.03%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0184.ogg,ちゅっ、ちゅ、んちゅっ、気高く勇猛果敢なおちんちんさん……あぁ、この勇姿を見ているだけで、うっとりとしてしまいます……ちゅっ、ぷちゅっ……,usual,"usual: 52.28%, aegi: 47.67%, chupa: 0.05%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0185.ogg,ちゅくりっ……ふふっ、おちんちんさまが震えておりますわ……もしかして、気持ちよくて、たまらなくなってしまったのかしら……？れるれるっ、ちゅっ……,usual,"usual: 52.58%, aegi: 47.42%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0186.ogg,あぁ……神々しいおちんちんさまに、唇で触れられるなんて……わたしも悦びで、身体がふるえてしまいますわ……ちゅっ、くちぃっ、ちゅくっ……,usual,"usual: 99.88%, aegi: 0.12%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0187.ogg,もう、何ですの？白い礫を放ってしまいそう……ですの？,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0188.ogg,ゆかれるのですね？承知しました……私が、お助けいたします……,usual,"usual: 68.09%, aegi: 31.91%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0189.ogg,あなたさまのおちんちんに……心地よい射精を……最高の瞬間を、お届けいたしますっ……,usual,"usual: 99.86%, aegi: 0.14%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0190.ogg,じゅるるるっ……ちゅぷるるるるーーっ……！！んじゅちゅーーーっ……！！,chupa,"chupa: 67.68%, aegi: 16.22%, usual: 16.10%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0191.ogg,いいですわっ……ちゅるるるっ……！絶頂、なさって……！我が世の春を、謳歌なさってぇぇっ……じゅちゅうううっ……！,aegi,"aegi: 95.61%, usual: 4.39%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0192.ogg,ちゅううううううううっ……くちゅるるるるるるるっ……ちゅじゅうううううううっ……！！,aegi,"aegi: 75.14%, usual: 22.06%, chupa: 2.80%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0193.ogg,あぶっ……！,aegi,"aegi: 70.06%, usual: 25.01%, chupa: 4.93%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0194.ogg,よろしいのですわ。こんなこと、何でもありません……んぐっ,usual,"usual: 99.57%, aegi: 0.43%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0195.ogg,いかがでしたかしら？私のご奉仕は……？,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0196.ogg,お礼には及びませんわ……私も、とても癒やされました……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0197.ogg,貴方様のおかげです……,usual,"usual: 99.63%, aegi: 0.37%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0198.ogg,ありがとうございます、貴方様……お陰で助かりました……,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0199.ogg,うふっ……とてもご立派なものをお持ちなのに、謙遜なさって……そんなところも素敵素敵……,usual,"usual: 99.99%, aegi: 0.01%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0200.ogg,感謝の言葉でございます,usual,"usual: 100.00%, aegi: 0.00%, chupa: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0201.ogg,では、今宵はこれで、失礼を致します……,usual,"usual: 100.00%, chupa: 0.00%, aegi: 0.00%"
D:/Galgame_Dataset/ωstar_Bishoujo Mangekyou Ibun - Yuki Onna/姫/him0202.ogg,はい、それではまた……,usual,"usual: 99.77%, aegi: 0.23%, chupa: 0.00%"
